order_id,order_timestamp,distance_in_meters,duration_in_seconds,tender_id,tender_timestamp,driver_id,driver_reg_date,driver_rating,carmodel,carname,platform,pickup_in_meters,pickup_in_seconds,user_id,price_start_local,price_bid_local,is_done,
7848788254,2020-05-16 07:27:50,906,173,14701295484,2020-05-16 07:27:57,7816678,2017-12-07,5,Terrano,Nissan,android,1068,175,114809810,150,200,cancel,
7848788466,2020-05-16 07:28:09,4172,552,14701295695,2020-05-16 07:28:15,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,1563,170,48481512,150,200,cancel,
7848788764,2020-05-16 07:28:37,7639,962,14701296204,2020-05-16 07:28:54,69325503,2021-01-01,4.93024,Tiida,Nissan,android,1500,237,20485571,220,250,cancel,
7848788937,2020-05-16 07:28:54,6501,830,14701296458,2020-05-16 07:29:15,48990634,2020-06-01,4.95479,Almera Classic,Nissan,android,5794,627,301898854,150,150,cancel,
7848789019,2020-05-16 07:29:00,8627,804,14701304871,2020-05-16 07:39:57,15672629,2019-01-04,5,Vesta,ВАЗ (LADA),android,1822,196,7611615,250,250,cancel,
7848789423,2020-05-16 07:29:39,0,0,14701297063,2020-05-16 07:30:05,48990634,2020-06-01,4.95479,Almera Classic,Nissan,android,1751,222,120672197,150,150,done,
7848789545,2020-05-16 07:29:51,5854,715,14701297001,2020-05-16 07:30:01,33718568,2019-11-15,5,Corolla,Toyota,android,258,60,10156432,200,200,done,
7848789904,2020-05-16 07:30:21,5872,652,14701297336,2020-05-16 07:30:26,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,1673,202,301443794,200,200,done,
7848790260,2020-05-16 07:30:52,7340,878,14701297885,2020-05-16 07:31:05,69325503,2021-01-01,4.93024,Tiida,Nissan,android,1700,277,162222114,250,250,cancel,
7848790260,2020-05-16 07:30:52,7340,878,14701297764,2020-05-16 07:30:56,69782363,2021-01-06,4.99214,Sandero,Renault,android,763,123,162222114,250,250,cancel,
7848790438,2020-05-16 07:31:04,15815,1363,14701299414,2020-05-16 07:32:58,103715792,2021-12-04,4.99929,2115,ВАЗ (LADA),android,2578,314,9179848,350,400,done,
7848790884,2020-05-16 07:31:41,1037,165,14701298818,2020-05-16 07:32:09,7786324,2017-12-04,4.96918,Калина Седан,Лада,android,438,74,112012970,150,150,done,
7848790933,2020-05-16 07:31:44,1822,268,14701298504,2020-05-16 07:31:48,49083240,2020-06-03,5,Polo,Volkswagen,android,270,39,301479001,150,150,done,
7848791154,2020-05-16 07:32:01,5340,606,14701298838,2020-05-16 07:32:11,15437050,2018-12-28,4.97898,Almera,Nissan,android,1553,291,8576397,200,250,cancel,
7848791162,2020-05-16 07:32:01,6501,830,14701298943,2020-05-16 07:32:19,7983250,2017-12-21,5,Granta,LADA,android,5783,645,301898854,150,150,cancel,
7848791425,2020-05-16 07:32:25,2710,480,14701304620,2020-05-16 07:39:37,30989021,2019-10-13,4.95532,Tiggo 4 pro,Chery,android,2957,448,91680938,250,300,done,
7848791509,2020-05-16 07:32:34,4428,667,14701299201,2020-05-16 07:32:42,7766823,2017-12-02,4.99002,RAV4,Toyota,android,251,60,9396752,250,250,done,
7848792101,2020-05-16 07:33:23,0,0,14701299869,2020-05-16 07:33:29,7983250,2017-12-21,5,Granta,LADA,android,383,45,16793113,200,200,done,
7848793464,2020-05-16 07:35:17,491,74,14701301364,2020-05-16 07:35:28,7842739,2017-12-09,4.97907,Granta Cross,LADA,android,1390,186,45768290,150,150,done,
7848794154,2020-05-16 07:36:15,3919,405,14701302050,2020-05-16 07:36:20,47556967,2020-04-16,5,Rio,Kia,android,889,114,82555959,150,180,cancel,
7848794460,2020-05-16 07:36:40,6372,666,14701302436,2020-05-16 07:36:50,69325503,2021-01-01,4.93024,Tiida,Nissan,android,990,125,49815710,200,250,done,
7848795146,2020-05-16 07:37:41,1636,215,14701303716,2020-05-16 07:38:32,31804710,2019-10-24,4.96927,CC,Great Wall,android,1087,139,25964069,250,250,done,
7848795659,2020-05-16 07:38:22,4259,496,14701303758,2020-05-16 07:38:36,15273514,2018-12-24,4.97642,Logan,Renault,android,585,192,54654410,250,250,done,
7848795922,2020-05-16 07:38:44,2917,512,14701303939,2020-05-16 07:38:49,7855273,2017-12-10,5,Калина,ВАЗ (LADA),android,1451,211,114430411,200,200,done,
7848796226,2020-05-16 07:39:07,3350,525,14701304267,2020-05-16 07:39:12,17358569,2019-02-19,5,Tiggo 4 pro,Chery,android,519,99,26321259,200,200,done,
7848797135,2020-05-16 07:40:22,0,0,14701305240,2020-05-16 07:40:25,30568392,2019-10-08,5,Polo,Volkswagen,android,442,104,15540320,150,150,done,
7848798186,2020-05-16 07:41:49,6045,650,14701307446,2020-05-16 07:43:07,7842739,2017-12-09,4.97907,Granta Cross,LADA,android,438,91,34828909,200,200,cancel,
7848798289,2020-05-16 07:41:56,3145,521,14701307463,2020-05-16 07:43:08,7816678,2017-12-07,5,Terrano,Nissan,android,548,127,8904513,200,250,done,
7848798396,2020-05-16 07:42:04,2595,371,14701307258,2020-05-16 07:42:52,48990634,2020-06-01,4.95479,Almera Classic,Nissan,android,387,80,188846497,150,150,done,
7848798417,2020-05-16 07:42:05,2624,408,14701308363,2020-05-16 07:44:13,7845577,2017-12-09,5,Octavia,Skoda,android,1220,156,181134238,150,150,done,
7848798726,2020-05-16 07:42:32,3400,324,14701307188,2020-05-16 07:42:48,47551554,2020-04-16,4.98208,Granta,LADA,android,1286,199,35562528,150,150,done,
7848799231,2020-05-16 07:43:11,6045,650,14701307766,2020-05-16 07:43:30,15672629,2019-01-04,5,Vesta,ВАЗ (LADA),android,2843,260,34828909,200,200,cancel,
7848799231,2020-05-16 07:43:11,6045,650,14701307692,2020-05-16 07:43:25,7842739,2017-12-09,4.97907,Granta Cross,LADA,android,436,87,34828909,200,200,done,
7848799475,2020-05-16 07:43:31,1632,253,14701308197,2020-05-16 07:44:02,7786324,2017-12-04,4.96918,Калина Седан,Лада,android,244,58,301128632,150,150,done,
7848799475,2020-05-16 07:43:31,1632,253,14701307866,2020-05-16 07:43:39,7845577,2017-12-09,5,Octavia,Skoda,android,740,119,301128632,150,150,cancel,
7848799683,2020-05-16 07:43:48,3607,338,14701308127,2020-05-16 07:43:57,31892702,2019-10-25,4.93475,Kyron,SsangYong,android,250,35,7774412,250,250,cancel,
7848800772,2020-05-16 07:45:15,4935,527,14701309275,2020-05-16 07:45:24,31892702,2019-10-25,4.93475,Kyron,SsangYong,android,205,37,32965994,200,250,done,
7848801403,2020-05-16 07:46:02,0,0,14701310191,2020-05-16 07:46:28,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,839,149,13114779,150,180,cancel,
7848801403,2020-05-16 07:46:02,0,0,14701310227,2020-05-16 07:46:31,15672629,2019-01-04,5,Vesta,ВАЗ (LADA),android,1668,174,13114779,150,150,done,
7848802056,2020-05-16 07:46:56,1010,157,14701310626,2020-05-16 07:47:01,49083240,2020-06-03,5,Polo,Volkswagen,android,731,112,154893164,150,150,done,
7848802098,2020-05-16 07:46:59,0,0,14701311860,2020-05-16 07:48:36,16689341,2019-02-02,4.98834,Logan,Renault,android,517,85,303737064,150,200,cancel,
7848802417,2020-05-16 07:47:22,2331,399,14701311224,2020-05-16 07:47:47,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,1201,219,300947297,150,200,cancel,
7848803083,2020-05-16 07:48:15,1408,235,14701311686,2020-05-16 07:48:23,7888104,2017-12-13,4.99205,Octavia,Skoda,android,997,175,7651440,250,250,done,
7848804347,2020-05-16 07:49:54,2331,399,14701313009,2020-05-16 07:49:58,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,1197,222,300947297,150,200,cancel,
7848804635,2020-05-16 07:50:19,2489,395,14701313490,2020-05-16 07:50:36,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,449,94,68990302,150,150,done,
7848805147,2020-05-16 07:51:03,4479,610,14701315171,2020-05-16 07:52:54,15273514,2018-12-24,4.97642,Logan,Renault,android,2201,262,49847405,180,180,cancel,
7848805437,2020-05-16 07:51:27,2331,399,14701314195,2020-05-16 07:51:33,47551554,2020-04-16,4.98208,Granta,LADA,android,812,145,300947297,170,170,done,
7848805449,2020-05-16 07:51:27,0,0,14701314346,2020-05-16 07:51:45,47112304,2020-03-30,4.99099,GFK110 LADA VESTA,LADA,android,1581,267,68056401,150,150,done,
7848806170,2020-05-16 07:52:30,0,0,14701316102,2020-05-16 07:54:04,49083240,2020-06-03,5,Polo,Volkswagen,android,840,122,12368317,150,200,cancel,
7848806200,2020-05-16 07:52:33,5991,708,14701315531,2020-05-16 07:53:21,7828369,2017-12-08,5,SX4,Suzuki,android,1176,237,80586561,180,180,done,
7848806375,2020-05-16 07:52:46,1913,318,14701315210,2020-05-16 07:52:57,48990634,2020-06-01,4.95479,Almera Classic,Nissan,android,326,78,302394027,150,150,done,
7848807409,2020-05-16 07:54:18,1307,196,14701316340,2020-05-16 07:54:24,47556967,2020-04-16,5,Rio,Kia,android,790,133,88066776,180,200,cancel,
7848807701,2020-05-16 07:54:43,2102,262,14701316673,2020-05-16 07:54:48,49083240,2020-06-03,5,Polo,Volkswagen,android,562,105,302583919,150,200,cancel,
7848807701,2020-05-16 07:54:43,2102,262,14701317119,2020-05-16 07:55:21,30568392,2019-10-08,5,Polo,Volkswagen,android,1029,178,302583919,150,200,cancel,
7848807701,2020-05-16 07:54:43,2102,262,14701318248,2020-05-16 07:56:48,16775674,2019-02-04,5,Sandero Stepway,Renault,android,809,76,302583919,150,150,done,
7848807844,2020-05-16 07:54:54,4545,636,14701316957,2020-05-16 07:55:09,15273514,2018-12-24,4.97642,Logan,Renault,android,1979,242,77014236,180,180,cancel,
7848807925,2020-05-16 07:55:01,1506,229,14701317004,2020-05-16 07:55:13,7983250,2017-12-21,5,Granta,LADA,android,764,127,7764490,150,150,done,
7848807947,2020-05-16 07:55:03,2359,232,14701318377,2020-05-16 07:56:56,7845577,2017-12-09,5,Octavia,Skoda,android,1163,134,51344595,130,150,done,
7848808224,2020-05-16 07:55:25,3009,422,14701317231,2020-05-16 07:55:29,47556967,2020-04-16,5,Rio,Kia,android,451,75,301984842,200,200,done,
7848808437,2020-05-16 07:55:44,0,0,14701317537,2020-05-16 07:55:52,7759807,2017-12-01,4.9713,Granta,LADA,android,1195,208,8872517,150,200,done,
7848808635,2020-05-16 07:56:01,1552,266,14701317690,2020-05-16 07:56:04,30568392,2019-10-08,5,Polo,Volkswagen,android,551,112,51249646,150,150,done,
7848809727,2020-05-16 07:57:36,1889,263,14701319249,2020-05-16 07:58:05,48990634,2020-06-01,4.95479,Almera Classic,Nissan,android,1719,223,15329942,150,150,done,
7848810413,2020-05-16 07:58:36,1125,156,14701319780,2020-05-16 07:58:40,49083240,2020-06-03,5,Polo,Volkswagen,android,819,112,7655690,150,150,cancel,
7848810558,2020-05-16 07:58:49,1113,181,14701319958,2020-05-16 07:58:53,49083240,2020-06-03,5,Polo,Volkswagen,android,460,77,8619335,150,150,cancel,
7848810777,2020-05-16 07:59:11,1656,246,14701320235,2020-05-16 07:59:14,49083240,2020-06-03,5,Polo,Volkswagen,android,734,108,41086176,150,200,done,
7848811383,2020-05-16 08:00:03,2158,351,14701320898,2020-05-16 08:00:08,8021307,2017-12-24,4.99567,Solaris,Hyundai,android,803,173,86109170,150,180,cancel,
7848811694,2020-05-16 08:00:34,15849,1125,14701321569,2020-05-16 08:00:59,28444261,2019-09-07,4.99603,Creta,Hyundai,android,1695,299,92377771,500,500,done,
7848811910,2020-05-16 08:00:53,3360,461,14701321681,2020-05-16 08:01:07,47112304,2020-03-30,4.99099,GFK110 LADA VESTA,LADA,android,714,72,74009749,200,200,done,
7848811910,2020-05-16 08:00:53,3360,461,14701321699,2020-05-16 08:01:08,15273514,2018-12-24,4.97642,Logan,Renault,android,1964,229,74009749,200,200,cancel,
7848812654,2020-05-16 08:02:03,1946,279,14701322719,2020-05-16 08:02:19,18767564,2019-03-23,5,Rio,Kia,android,1686,134,302230376,150,150,cancel,
7848813124,2020-05-16 08:02:51,0,0,14701323200,2020-05-16 08:02:57,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,643,116,11241764,150,150,cancel,
7848813175,2020-05-16 08:02:57,2395,408,14701323280,2020-05-16 08:03:03,18838169,2019-03-24,5,Klan,Chevrolet,android,946,171,301885865,250,250,cancel,
7848813298,2020-05-16 08:03:09,4472,526,14701325683,2020-05-16 08:05:52,68591984,2020-12-26,4.99841,X-Ray,LADA,android,509,105,73654365,200,200,done,
7848813318,2020-05-16 08:03:11,4488,485,14701323676,2020-05-16 08:03:35,31892702,2019-10-25,4.93475,Kyron,SsangYong,android,1443,181,176587276,150,200,done,
7848813503,2020-05-16 08:03:32,2834,460,14701323687,2020-05-16 08:03:36,30568392,2019-10-08,5,Polo,Volkswagen,android,841,116,170110460,150,200,done,
7848813607,2020-05-16 08:03:41,2893,427,14701323841,2020-05-16 08:03:46,18838169,2019-03-24,5,Klan,Chevrolet,android,314,50,303929130,170,170,done,
7848813680,2020-05-16 08:03:47,5247,695,14701326314,2020-05-16 08:06:39,29368889,2019-09-22,5,Logan,Renault,android,1225,184,20777147,200,220,done,
7848813680,2020-05-16 08:03:47,5247,695,14701323954,2020-05-16 08:03:54,7782613,2017-12-03,5,Ceed,Kia,android,927,141,20777147,200,250,cancel,
7848814360,2020-05-16 08:04:52,4485,575,14701325026,2020-05-16 08:05:08,7855273,2017-12-10,5,Калина,ВАЗ (LADA),android,568,109,33673482,200,200,done,
7848814425,2020-05-16 08:04:59,2371,387,14701325331,2020-05-16 08:05:28,10537891,2018-06-10,5,Tiggo 7 PRO,Chery,android,601,91,39207341,150,150,done,
7848814502,2020-05-16 08:05:07,1146,187,14701325074,2020-05-16 08:05:12,47551554,2020-04-16,4.98208,Granta,LADA,android,170,31,13498830,150,150,cancel,
7848814502,2020-05-16 08:05:07,1146,187,14701325266,2020-05-16 08:05:23,27775885,2019-08-28,5,Focus,Ford,android,975,175,13498830,150,150,cancel,
7848814502,2020-05-16 08:05:07,1146,187,14701325063,2020-05-16 08:05:11,8021307,2017-12-24,4.99567,Solaris,Hyundai,android,587,86,13498830,150,150,done,
7848815017,2020-05-16 08:05:52,1199,292,14701325760,2020-05-16 08:05:58,27775885,2019-08-28,5,Focus,Ford,android,444,88,138413461,150,150,done,
7848815031,2020-05-16 08:05:53,0,0,14701326001,2020-05-16 08:06:16,7845577,2017-12-09,5,Octavia,Skoda,android,1098,163,7654285,150,150,done,
7848815193,2020-05-16 08:06:10,2141,316,14701325994,2020-05-16 08:06:16,7888104,2017-12-13,4.99205,Octavia,Skoda,android,198,29,10541649,180,180,cancel,
7848815402,2020-05-16 08:06:32,1473,284,14701326434,2020-05-16 08:06:46,7983250,2017-12-21,5,Granta,LADA,android,518,117,9391601,150,150,cancel,
7848815503,2020-05-16 08:06:40,1798,356,14701326527,2020-05-16 08:06:53,10841217,2018-06-26,4.93731,Octavia,Skoda,android,1129,198,301480298,150,200,cancel,
7848815503,2020-05-16 08:06:40,1798,356,14701326481,2020-05-16 08:06:49,47556967,2020-04-16,5,Rio,Kia,android,845,121,301480298,150,150,done,
7848815688,2020-05-16 08:06:57,1287,161,14701326843,2020-05-16 08:07:15,7983250,2017-12-21,5,Granta,LADA,android,834,171,156109305,150,150,done,
7848815953,2020-05-16 08:07:23,1147,239,14701327051,2020-05-16 08:07:29,10841217,2018-06-26,4.93731,Octavia,Skoda,android,1474,298,66986538,150,200,done,
7848816102,2020-05-16 08:07:38,3169,353,14701327985,2020-05-16 08:08:36,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,529,68,302603949,150,150,cancel,
7848816102,2020-05-16 08:07:38,3169,353,14701327387,2020-05-16 08:07:54,7816678,2017-12-07,5,Terrano,Nissan,android,541,74,302603949,150,180,cancel,
7848816972,2020-05-16 08:09:02,6508,776,14701329582,2020-05-16 08:10:38,7893449,2017-12-14,4.99585,Гранта,Лада,android,1360,220,58281855,140,180,cancel,
7848817107,2020-05-16 08:09:15,0,0,14701328565,2020-05-16 08:09:20,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,829,159,142812173,150,150,cancel,
7848817207,2020-05-16 08:09:25,1872,331,14701328688,2020-05-16 08:09:28,49083240,2020-06-03,5,Polo,Volkswagen,android,702,89,149352609,150,200,done,
7848817585,2020-05-16 08:10:03,2112,260,14701329161,2020-05-16 08:10:08,68929664,2020-12-29,5,Outlander,Mitsubishi,ios,502,83,303083185,150,150,done,
7848818235,2020-05-16 08:11:05,1624,272,14701331801,2020-05-16 08:13:23,17358569,2019-02-19,5,Tiggo 4 pro,Chery,android,787,142,114809810,150,200,done,
7848818474,2020-05-16 08:11:26,2345,382,14701330361,2020-05-16 08:11:33,7759807,2017-12-01,4.9713,Granta,LADA,android,1233,162,300179869,150,200,cancel,
7848818626,2020-05-16 08:11:39,2565,490,14701330747,2020-05-16 08:12:03,106001726,2021-12-21,5,Fabia,Skoda,android,940,221,38795634,150,180,cancel,
7848818717,2020-05-16 08:11:47,1726,306,14701331681,2020-05-16 08:13:10,106001726,2021-12-21,5,Fabia,Skoda,android,1671,305,117144245,200,270,done,
7848818914,2020-05-16 08:12:05,2541,315,14701330848,2020-05-16 08:12:09,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,1034,123,166680090,150,150,cancel,
7848818914,2020-05-16 08:12:05,2541,315,14701330909,2020-05-16 08:12:13,7816678,2017-12-07,5,Terrano,Nissan,android,1072,135,166680090,150,180,cancel,
7848819032,2020-05-16 08:12:18,4639,652,14701331025,2020-05-16 08:12:22,69782363,2021-01-06,4.99214,Sandero,Renault,android,783,91,54162955,150,200,cancel,
7848819413,2020-05-16 08:12:52,2565,490,14701331764,2020-05-16 08:13:19,7782613,2017-12-03,5,Ceed,Kia,android,1281,209,38795634,150,200,done,
7848819481,2020-05-16 08:12:59,7526,839,14701334635,2020-05-16 08:16:45,31892702,2019-10-25,4.93475,Kyron,SsangYong,android,256,78,162429349,250,300,done,
7848819623,2020-05-16 08:13:13,6824,782,14701331756,2020-05-16 08:13:18,8021307,2017-12-24,4.99567,Solaris,Hyundai,android,597,118,303550223,200,250,done,
7848819633,2020-05-16 08:13:14,2345,382,14701333227,2020-05-16 08:15:02,47551554,2020-04-16,4.98208,Granta,LADA,android,1098,131,300179869,150,200,done,
7848819633,2020-05-16 08:13:14,2345,382,14701333217,2020-05-16 08:15:02,8007362,2017-12-23,4.99408,SR,Renault,android,1437,168,300179869,150,200,cancel,
7848819704,2020-05-16 08:13:21,6641,842,14701331883,2020-05-16 08:13:30,30989021,2019-10-13,4.95532,Tiggo 4 pro,Chery,android,3042,360,15661813,250,250,done,
7848819786,2020-05-16 08:13:30,2910,454,14701331962,2020-05-16 08:13:36,7987098,2017-12-21,4.99055,Duster,Renault,android,668,97,90797581,150,180,done,
7848820626,2020-05-16 08:14:52,1421,249,14701333152,2020-05-16 08:14:58,31804710,2019-10-24,4.96927,CC,Great Wall,android,608,111,52141688,200,200,cancel,
7848820767,2020-05-16 08:15:05,2077,264,14701333418,2020-05-16 08:15:17,30568392,2019-10-08,5,Polo,Volkswagen,android,1717,273,302777793,150,200,cancel,
7848820974,2020-05-16 08:15:26,1970,296,14701334471,2020-05-16 08:16:34,7845577,2017-12-09,5,Octavia,Skoda,android,1038,111,302551241,150,150,done,
7848821411,2020-05-16 08:16:06,2244,363,14701334291,2020-05-16 08:16:21,31804710,2019-10-24,4.96927,CC,Great Wall,android,563,113,14996763,150,150,done,
7848821460,2020-05-16 08:16:10,1859,356,14701334225,2020-05-16 08:16:16,7893449,2017-12-14,4.99585,Гранта,Лада,android,343,63,41086176,150,150,cancel,
7848821460,2020-05-16 08:16:10,1859,356,14701334357,2020-05-16 08:16:25,7983250,2017-12-21,5,Granta,LADA,android,1483,255,41086176,150,150,cancel,
7848821615,2020-05-16 08:16:26,1512,420,14701334492,2020-05-16 08:16:35,18838169,2019-03-24,5,Klan,Chevrolet,android,1044,182,301901389,150,150,done,
7848821785,2020-05-16 08:16:42,1720,275,14701334638,2020-05-16 08:16:45,30568392,2019-10-08,5,Polo,Volkswagen,android,697,134,301504850,200,200,cancel,
7848821785,2020-05-16 08:16:42,1720,275,14701334651,2020-05-16 08:16:46,7737867,2017-11-29,5,Vesta,LADA,android,486,93,301504850,200,200,cancel,
7848821970,2020-05-16 08:16:59,1479,218,14701334867,2020-05-16 08:17:03,27775885,2019-08-28,5,Focus,Ford,android,190,40,9233424,150,150,cancel,
7848823112,2020-05-16 08:18:41,6443,750,14701337556,2020-05-16 08:20:09,68591984,2020-12-26,4.99841,X-Ray,LADA,android,1709,196,303453516,200,200,cancel,
7848823112,2020-05-16 08:18:41,6443,750,14701338391,2020-05-16 08:21:12,69782363,2021-01-06,4.99214,Sandero,Renault,android,1010,103,303453516,200,200,cancel,
7848823346,2020-05-16 08:19:06,1621,345,14701336876,2020-05-16 08:19:19,10841217,2018-06-26,4.93731,Octavia,Skoda,android,930,193,12859066,150,200,cancel,
7848823346,2020-05-16 08:19:06,1621,345,14701336836,2020-05-16 08:19:15,7893449,2017-12-14,4.99585,Гранта,Лада,android,764,130,12859066,150,150,done,
7848824067,2020-05-16 08:20:18,0,0,14701339515,2020-05-16 08:22:31,29162826,2019-09-19,5,Aveo,Chevrolet,android,2067,321,41974736,170,200,done,
7848824076,2020-05-16 08:20:19,1965,361,14701337892,2020-05-16 08:20:33,10841217,2018-06-26,4.93731,Octavia,Skoda,android,1182,242,98601383,150,200,cancel,
7848824107,2020-05-16 08:20:21,1957,323,14701337782,2020-05-16 08:20:25,18767564,2019-03-23,5,Rio,Kia,android,317,65,21149886,200,200,done,
7848825464,2020-05-16 08:22:20,1172,258,14701339612,2020-05-16 08:22:36,10841217,2018-06-26,4.93731,Octavia,Skoda,android,1728,282,18849866,150,200,cancel,
7848826307,2020-05-16 08:23:37,1424,263,14701340516,2020-05-16 08:23:42,10841217,2018-06-26,4.93731,Octavia,Skoda,android,192,54,69044138,150,200,cancel,
7848826364,2020-05-16 08:23:41,7530,855,14701340941,2020-05-16 08:24:11,68591984,2020-12-26,4.99841,X-Ray,LADA,android,2032,213,302893841,200,250,cancel,
7848826364,2020-05-16 08:23:41,7530,855,14701340688,2020-05-16 08:23:54,69782363,2021-01-06,4.99214,Sandero,Renault,android,1333,137,302893841,200,250,cancel,
7848826364,2020-05-16 08:23:41,7530,855,14701341240,2020-05-16 08:24:34,29368889,2019-09-22,5,Logan,Renault,android,944,110,302893841,200,200,done,
7848826642,2020-05-16 08:24:06,3674,512,14701340969,2020-05-16 08:24:13,31662365,2019-10-22,4.97404,Focus,Ford,android,369,77,11885092,200,250,cancel,
7848826642,2020-05-16 08:24:06,3674,512,14701340913,2020-05-16 08:24:09,7842739,2017-12-09,4.97907,Granta Cross,LADA,android,166,39,11885092,200,200,cancel,
7848826741,2020-05-16 08:24:16,2007,396,14701341068,2020-05-16 08:24:20,10841217,2018-06-26,4.93731,Octavia,Skoda,android,839,171,302230376,150,200,cancel,
7848826790,2020-05-16 08:24:19,4639,652,14701341154,2020-05-16 08:24:27,29368889,2019-09-22,5,Logan,Renault,android,460,47,54162955,150,180,cancel,
7848826874,2020-05-16 08:24:28,2797,478,14701341262,2020-05-16 08:24:35,27775885,2019-08-28,5,Focus,Ford,android,444,79,303759295,130,150,cancel,
7848827528,2020-05-16 08:25:30,5596,628,14701342089,2020-05-16 08:25:37,27775885,2019-08-28,5,Focus,Ford,android,317,60,108880406,200,250,done,
7848827801,2020-05-16 08:25:56,960,166,14701342426,2020-05-16 08:26:03,7816678,2017-12-07,5,Terrano,Nissan,android,533,95,11101945,150,150,cancel,
7848827916,2020-05-16 08:26:09,1691,241,14701342660,2020-05-16 08:26:22,48990634,2020-06-01,4.95479,Almera Classic,Nissan,android,777,109,116909329,150,150,done,
7848828029,2020-05-16 08:26:21,1092,171,14701342679,2020-05-16 08:26:24,10841217,2018-06-26,4.93731,Octavia,Skoda,android,714,167,301879116,150,200,cancel,
7848828411,2020-05-16 08:26:56,0,0,14701343101,2020-05-16 08:26:59,7842739,2017-12-09,4.97907,Granta Cross,LADA,android,250,56,8624379,150,150,done,
7848828419,2020-05-16 08:26:56,6443,750,14701343182,2020-05-16 08:27:04,69782363,2021-01-06,4.99214,Sandero,Renault,android,817,100,303453516,200,200,cancel,
7848828429,2020-05-16 08:26:57,2313,303,14701343262,2020-05-16 08:27:09,30568392,2019-10-08,5,Polo,Volkswagen,android,1033,172,14483354,150,150,done,
7848828429,2020-05-16 08:26:57,2313,303,14701343215,2020-05-16 08:27:06,7987098,2017-12-21,4.99055,Duster,Renault,android,493,93,14483354,150,180,cancel,
7848828747,2020-05-16 08:27:26,1229,178,14701343668,2020-05-16 08:27:37,47551554,2020-04-16,4.98208,Granta,LADA,android,690,130,51127184,130,150,cancel,
7848829570,2020-05-16 08:28:36,1888,417,14701344722,2020-05-16 08:28:48,10841217,2018-06-26,4.93731,Octavia,Skoda,android,966,196,117727350,150,200,cancel,
7848829570,2020-05-16 08:28:36,1888,417,14701344622,2020-05-16 08:28:41,7888104,2017-12-13,4.99205,Octavia,Skoda,android,386,92,117727350,150,150,cancel,
7848830131,2020-05-16 08:29:32,1303,248,14701345450,2020-05-16 08:29:39,16775674,2019-02-04,5,Sandero Stepway,Renault,android,1320,187,34517387,150,150,done,
7848830247,2020-05-16 08:29:43,0,0,14701345576,2020-05-16 08:29:49,68929664,2020-12-29,5,Outlander,Mitsubishi,ios,457,100,9480166,170,170,cancel,
7848830247,2020-05-16 08:29:43,0,0,14701345553,2020-05-16 08:29:48,7816678,2017-12-07,5,Terrano,Nissan,android,521,105,9480166,170,170,cancel,
7848830858,2020-05-16 08:30:37,23,5,14701346383,2020-05-16 08:30:47,8007362,2017-12-23,4.99408,SR,Renault,android,3417,425,300886788,200,200,done,
7848831262,2020-05-16 08:31:12,2949,361,14701346810,2020-05-16 08:31:19,102041192,2021-11-19,4.99091,21099,LADA,android,392,72,46854108,200,200,cancel,
7848831262,2020-05-16 08:31:12,2949,361,14701346780,2020-05-16 08:31:18,31804710,2019-10-24,4.96927,CC,Great Wall,android,359,65,46854108,200,200,cancel,
7848831883,2020-05-16 08:32:12,6710,841,14701347789,2020-05-16 08:32:31,16408687,2019-01-25,5,Klan,Chevrolet,android,963,184,102637629,200,200,cancel,
7848831883,2020-05-16 08:32:12,6710,841,14701347781,2020-05-16 08:32:31,30989021,2019-10-13,4.95532,Tiggo 4 pro,Chery,android,1548,338,102637629,200,200,done,
7848833009,2020-05-16 08:33:53,0,0,14701349118,2020-05-16 08:34:07,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,661,90,57769651,150,200,cancel,
7848833009,2020-05-16 08:33:53,0,0,14701349056,2020-05-16 08:34:03,31804710,2019-10-24,4.96927,CC,Great Wall,android,569,101,57769651,150,200,cancel,
7848833485,2020-05-16 08:34:42,3903,475,14701349665,2020-05-16 08:34:51,29162826,2019-09-19,5,Aveo,Chevrolet,android,362,78,7662896,150,180,done,
7848833485,2020-05-16 08:34:42,3903,475,14701349604,2020-05-16 08:34:47,106139447,2021-12-22,5,Almera,Nissan,android,569,91,7662896,150,200,cancel,
7848833917,2020-05-16 08:35:24,1699,238,14701350211,2020-05-16 08:35:30,7855273,2017-12-10,5,Калина,ВАЗ (LADA),android,415,73,168715951,150,150,cancel,
7848834043,2020-05-16 08:35:34,3962,571,14701350991,2020-05-16 08:36:24,48990634,2020-06-01,4.95479,Almera Classic,Nissan,android,1025,189,302103762,170,240,cancel,
7848834261,2020-05-16 08:35:54,6262,873,14701350620,2020-05-16 08:36:00,8021307,2017-12-24,4.99567,Solaris,Hyundai,android,806,191,125421200,300,300,cancel,
